DATE,XCoord,YCoord,PROVINCE,DISTRICT,TEXTURE,LEVEL
27/2/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,
27/2/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,
27/2/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,
27/2/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,
27/2/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,
28/2/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,
28/2/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,
28/2/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,
28/2/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,
28/2/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,
28/2/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,
29/2/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,
29/2/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,
29/2/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,
29/2/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,
29/2/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,
29/2/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,
1/3/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,
1/3/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,
1/3/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,
1/3/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,
1/3/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,
1/3/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,
2/3/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,
2/3/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,
2/3/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,
2/3/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,
2/3/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,
2/3/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,
3/3/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,
3/3/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,
3/3/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,
3/3/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,
3/3/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,
3/3/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,
4/3/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,
4/3/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,
4/3/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,
4/3/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,
4/3/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,
4/3/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,
5/3/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,
5/3/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,
5/3/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,
5/3/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,
5/3/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,
5/3/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,
6/3/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,
6/3/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,
6/3/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,
6/3/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,
6/3/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,
6/3/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,
7/3/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,
7/3/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,
7/3/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,
7/3/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,
7/3/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,
7/3/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,
8/3/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,
8/3/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,
8/3/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,
8/3/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,
8/3/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,
8/3/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,
9/3/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,
9/3/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,
9/3/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,
9/3/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,
9/3/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,
9/3/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,
10/3/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,
10/3/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,
10/3/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,
10/3/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,
10/3/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,
10/3/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,
11/3/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,
11/3/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,
11/3/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,
11/3/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,
11/3/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,
11/3/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,
12/3/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,
12/3/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,
12/3/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,
12/3/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,
12/3/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,
12/3/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,
13/3/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,
13/3/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,
13/3/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,
13/3/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,
13/3/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,
13/3/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,
14/3/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,
14/3/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,
14/3/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,
14/3/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,
14/3/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,
14/3/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,
15/3/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,
15/3/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,
15/3/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,
15/3/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,
15/3/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,
15/3/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,
16/3/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,
16/3/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,
16/3/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,
16/3/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,
16/3/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,
16/3/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,
17/3/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,
17/3/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,
17/3/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,
17/3/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,
17/3/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,
17/3/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,
18/3/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,
18/3/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,
18/3/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,
18/3/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,
18/3/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,
18/3/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,
19/3/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,
19/3/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,
19/3/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,
19/3/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,
19/3/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,
19/3/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,
20/3/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,
20/3/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,
20/3/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,
20/3/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,
20/3/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,
20/3/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,
21/3/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,
21/3/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,
21/3/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,
21/3/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,
21/3/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,
21/3/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,
22/3/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,
22/3/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,
22/3/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,
22/3/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,
22/3/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,
22/3/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,
23/3/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,
23/3/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,
23/3/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,
23/3/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,
23/3/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,
23/3/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,
24/3/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,
24/3/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,
24/3/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,
24/3/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,
24/3/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,
24/3/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,
25/3/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,
25/3/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,
25/3/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,
25/3/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,
25/3/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,
25/3/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,
26/3/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,
26/3/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,
26/3/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,
26/3/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,
26/3/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,
26/3/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,
27/3/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,
27/3/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,
27/3/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,
27/3/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,
27/3/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,
27/3/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,
28/3/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,
28/3/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,
28/3/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,
28/3/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,
28/3/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,
28/3/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,
29/3/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,
29/3/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,
29/3/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,
29/3/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,
29/3/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,
29/3/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,
30/3/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,
30/3/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,
30/3/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,
30/3/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,
30/3/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,
30/3/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,
31/3/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,
31/3/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,
31/3/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,
31/3/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,
31/3/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,
31/3/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,
1/4/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,
1/4/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,
1/4/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,
1/4/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,
1/4/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,
1/4/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,
2/4/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,
2/4/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,
2/4/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,
2/4/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,
2/4/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,
2/4/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,
3/4/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,
3/4/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,
3/4/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,
3/4/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,
3/4/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,
3/4/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,
4/4/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,
4/4/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,
4/4/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,
4/4/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,
4/4/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,
4/4/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,
5/4/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,
5/4/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,
5/4/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,
5/4/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,
5/4/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,
5/4/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,
6/4/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,
6/4/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,
6/4/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,
6/4/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,
6/4/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,
6/4/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,
7/4/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,
7/4/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,
7/4/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,
7/4/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,
7/4/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,
7/4/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,
8/4/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,
8/4/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,
8/4/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,
8/4/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,
8/4/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,
8/4/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,
9/4/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,
9/4/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,
9/4/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,
9/4/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,
9/4/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,
9/4/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,
10/4/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,
10/4/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,
10/4/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,
10/4/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,
10/4/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,
10/4/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,
11/4/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,
11/4/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,
11/4/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,
11/4/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,
11/4/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,
11/4/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,
12/4/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,
12/4/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,
12/4/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,
12/4/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,
12/4/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,
12/4/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,
13/4/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,
13/4/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,
13/4/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,
13/4/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,
13/4/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,
13/4/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,
14/4/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,
14/4/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,
14/4/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,
14/4/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,
14/4/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,
14/4/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,
15/4/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,
15/4/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,
15/4/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,
15/4/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,
15/4/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,
15/4/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,
16/4/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,
16/4/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,
16/4/2012,653629.4038,1654238.831,Singburi,Muang Singburi,Clay,
16/4/2012,651346.4803,1646555.57,Singburi,Muang Singburi,Sandy Loam,
16/4/2012,648452.8013,1646041.031,Singburi,Muang Singburi,Sandy Clay Loam,
16/4/2012,649841.0161,1647586.155,Singburi,Muang Singburi,Water,
17/4/2012,651172.794,1648968.13,Singburi,Muang Singburi,Sandy Loam,
17/4/2012,651462.4965,1650415.55,Singburi,Muang Singburi,Sandy Clay Loam,
