DATE,FID,XCoord,YCoord,PROVINCE,DISTRICT,TEXTURE,SOIL,MIN,MAX,RANGE,MEAN,LU_DES_TH,LU_DES_EN,BHUMIBOL,SIRIKIT,KHWAENOI,PASAK,B_Drainage_water,S_Drainage_water,K_Drainage_water,P_Drainage_water,B-Accumulated_drainage,S-Accumulated_drainage,K-Accumulated_drainage,P-Accumulated_drainage,RAINFALL
16/2/2022,2413,537642.4312,537642.4311,Authaithani,Lan Sak,Water,0,158,198,40,178.617015,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,1301,538481.532,538481.532,Authaithani,Lan Sak,Water,0,158,207,49,180.780089,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,2399,538543.192,538543.1919,Authaithani,Lan Sak,Water,0,202,270,68,235.234081,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,1297,539661.4376,539661.4376,Authaithani,Lan Sak,Water,0,147,175,28,162.479801,พืชไร่,Field crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,2398,540910.2687,540910.2686,Authaithani,Lan Sak,Water,0,116,232,116,159.740882,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,1322,542107.0694,542107.0694,Authaithani,Lan Sak,Water,0,165,215,50,189.517148,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,2434,542328.9163,542328.9162,Authaithani,Lan Sak,Water,0,175,213,38,193.883399,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,1293,542516.539,542516.539,Authaithani,Lan Sak,Water,0,166,189,23,180.142292,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,2397,542626.9897,542626.9896,Authaithani,Lan Sak,Water,0,123,149,26,133.590106,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,1286,542652.5288,542652.5288,Authaithani,Lan Sak,Water,0,140,177,37,158.10289,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,2432,542779.1331,542779.133,Authaithani,Lan Sak,Water,0,170,205,35,184.34018,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,1323,542935.9929,542935.9929,Authaithani,Lan Sak,Water,0,120,164,44,139.116213,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,2396,543213.7517,543213.7516,Authaithani,Lan Sak,Water,0,126,149,23,137.249113,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,2431,543847.0407,543847.0406,Authaithani,Lan Sak,Water,0,117,131,14,125,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,2409,544598.0742,544598.0741,Authaithani,Lan Sak,Water,0,140,168,28,154.712596,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,2407,545134.3633,545134.3632,Authaithani,Lan Sak,Water,0,116,254,138,171.246818,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,1292,545343.1113,545343.1113,Authaithani,Lan Sak,Water,0,147,174,27,161.128472,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,2433,545480.0951,545480.095,Authaithani,Lan Sak,Water,0,125,174,49,150.539203,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,1320,545743.5476,545743.5476,Authaithani,Lan Sak,Water,0,132,220,88,171.552483,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,2395,545998.3286,545998.3285,Authaithani,Lan Sak,Water,0,118,151,33,136.674932,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,2430,546020.4304,546020.4303,Authaithani,Lan Sak,Water,0,124,132,8,127.626459,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,1284,546058.8728,546058.8728,Authaithani,Lan Sak,Water,0,173,240,67,196.313588,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,2427,546222.7793,546222.7792,Authaithani,Lan Sak,Water,0,117,133,16,124.351604,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,1285,546394.2692,546394.2692,Authaithani,Lan Sak,Water,0,117,124,7,120.20143,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,2426,546898.1432,546898.1431,Authaithani,Lan Sak,Water,0,145,178,33,163.888554,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,1296,546973.4107,546973.4107,Authaithani,Lan Sak,Water,0,111,145,34,117.530309,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,1295,547129.0796,547129.0796,Authaithani,Lan Sak,Water,0,100,169,69,130.779762,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,1289,547274.5447,547274.5447,Authaithani,Lan Sak,Water,0,116,131,15,123.638426,ไม้ผล,Orchard,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,1321,547587.24,547587.24,Authaithani,Lan Sak,Water,0,120,158,38,139.034826,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,2402,547689.2306,547689.2305,Authaithani,Lan Sak,Water,0,163,213,50,187.246504,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,2406,547845.7832,547845.7831,Authaithani,Lan Sak,Water,0,149,234,85,186.183002,ไม้ยืนต้น,Perennial crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,2421,547913.9754,547913.9753,Authaithani,Lan Sak,Water,0,178,225,47,198.430157,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,2410,547928.1711,547928.171,Authaithani,Lan Sak,Water,0,119,151,32,137.35901,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,1290,547974.8818,547974.8818,Authaithani,Lan Sak,Water,0,128,153,25,141.993127,ไม้ยืนต้น,Perennial crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,2404,549106.3089,549106.3088,Authaithani,Lan Sak,Water,0,161,176,15,168.415301,พืชไร่,Field crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,1311,549244.8871,549244.8871,Authaithani,Lan Sak,Water,0,136,317,181,205.356638,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,1319,549296.3257,549296.3257,Authaithani,Lan Sak,Water,0,161,186,25,171.58126,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,2424,549655.5695,549655.5694,Authaithani,Lan Sak,Water,0,158,177,19,168.81457,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,1294,549905.6355,549905.6355,Authaithani,Lan Sak,Water,0,135,158,23,143.198506,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,2418,551475.9057,551475.9056,Authaithani,Lan Sak,Water,0,119,176,57,143.262547,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,2425,551721.3263,551721.3262,Authaithani,Lan Sak,Water,0,144,325,181,211.898716,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,1324,551739.3333,551739.3333,Authaithani,Lan Sak,Water,0,95,119,24,107.40535,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,1288,551987.1054,551987.1054,Authaithani,Lan Sak,Water,0,135,160,25,147.868164,หมู่บ้าน,Village,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,2408,552062.3243,552062.3242,Authaithani,Lan Sak,Water,0,235,259,24,248.214953,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,2420,552416.4609,552416.4608,Authaithani,Lan Sak,Water,0,121,153,32,133.239462,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,1291,552560.0709,552560.0709,Authaithani,Lan Sak,Water,0,146,200,54,165.809454,พืชไร่,Field crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,2401,552851.0288,552851.0287,Authaithani,Lan Sak,Water,0,91,107,16,99.218032,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,1310,553238.3883,553238.3883,Authaithani,Lan Sak,Water,0,109,137,28,119.64382,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,2422,553297.0396,553297.0395,Authaithani,Lan Sak,Water,0,158,191,33,179.032641,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,2416,553375.781,553375.7809,Authaithani,Lan Sak,Water,0,161,188,27,171.710145,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,1307,553466.8996,553466.8996,Authaithani,Lan Sak,Water,0,96,130,34,109.92427,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,1317,553540.8883,553540.8883,Authaithani,Lan Sak,Water,0,94,120,26,106.526427,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,1305,553716.0985,553716.0985,Authaithani,Lan Sak,Water,0,94,106,12,102.133333,ไม้ยืนต้น,Perennial crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,2417,553867.8638,553867.8637,Authaithani,Lan Sak,Water,0,84,122,38,94.345201,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,2400,554014.6401,554014.64,Authaithani,Lan Sak,Water,0,143,170,27,155.524336,ไม้ยืนต้น,Perennial crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,1309,554150.7872,554150.7872,Authaithani,Lan Sak,Water,0,157,193,36,179.587219,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,1308,554704.0645,554704.0645,Authaithani,Lan Sak,Water,0,135,202,67,161.865965,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,2414,554716.4545,554716.4544,Authaithani,Lan Sak,Water,0,130,178,48,151.189811,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,1318,554763.5182,554763.5182,Authaithani,Lan Sak,Water,0,82,130,48,101.062012,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,1316,554853.6066,554853.6066,Authaithani,Lan Sak,Water,0,147,220,73,189.488048,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,2428,554889.325,554889.3249,Authaithani,Lan Sak,Water,0,136,146,10,141.125984,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,2405,555087.2928,555087.2927,Authaithani,Lan Sak,Water,0,79,186,107,127.318475,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,1315,555251.4704,555251.4704,Authaithani,Lan Sak,Water,0,114,138,24,127.604863,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,2423,555480.6408,555480.6407,Authaithani,Lan Sak,Water,0,150,170,20,158.265714,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,2419,555496.1548,555496.1547,Authaithani,Lan Sak,Water,0,125,138,13,129.613139,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,1314,555610.0545,555610.0545,Authaithani,Lan Sak,Water,0,89,96,7,92.672662,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,1312,555733.0756,555733.0756,Authaithani,Lan Sak,Water,0,87,95,8,90.831858,ป่าผลัดใบ,Deciduous forest,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,2403,556214.1749,556214.1748,Authaithani,Lan Sak,Water,0,121,182,61,145.393789,ไม้ยืนต้น,Perennial crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,1306,556796.658,556796.658,Authaithani,Lan Sak,Water,0,87,203,116,146.293389,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,1313,558845.0346,558845.0346,Authaithani,Lan Sak,Water,0,112,147,35,128.753173,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,1298,559034.9833,559034.9833,Authaithani,Lan Sak,Water,0,123,131,8,128.436047,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,1300,559042.0394,559042.0394,Authaithani,Lan Sak,Water,0,88,91,3,89.810811,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,2415,559848.755,559848.7549,Authaithani,Lan Sak,Water,0,113,132,19,123.654639,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,1299,559956.1469,559956.1469,Authaithani,Lan Sak,Water,0,92,137,45,117.210443,ไม้ยืนต้น,Perennial crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,2412,560488.1644,560488.1643,Authaithani,Lan Sak,Water,0,84,111,27,99.837356,พืชไร่,Field crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,2429,560530.8368,560530.8367,Authaithani,Lan Sak,Water,0,97,152,55,124.241171,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,2411,560713.1822,560713.1821,Authaithani,Lan Sak,Water,0,88,137,49,114.088041,พืชไร่,Field crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,1304,561241.1893,561241.1893,Authaithani,Lan Sak,Water,0,96,120,24,108.033708,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,1331,539588.2678,539588.2678,Authaithani,Lan Sak,Clay Loam,4,210,277,67,241.008842,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,1336,539990.8379,539990.8379,Authaithani,Lan Sak,Clay Loam,4,150,197,47,172.800752,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,1335,540408.2156,540408.2156,Authaithani,Lan Sak,Clay Loam,4,202,241,39,222.42275,ป่าผลัดใบ,Deciduous forest,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,1334,540480.894,540480.894,Authaithani,Lan Sak,Clay Loam,4,216,258,42,238.136,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,2435,540783.1063,540783.1062,Authaithani,Lan Sak,Clay Loam,4,137,228,91,174.101338,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,1333,540842.3636,540842.3636,Authaithani,Lan Sak,Clay Loam,4,146,244,98,192.841774,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,1332,541107.2606,541107.2606,Authaithani,Lan Sak,Clay Loam,4,183,201,18,193.425641,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,1329,541178.0695,541178.0695,Authaithani,Lan Sak,Clay Loam,4,182,203,21,192.160959,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,1326,541386.5909,541386.5909,Authaithani,Lan Sak,Clay Loam,4,177,245,68,207.259358,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,1330,541519.5397,541519.5397,Authaithani,Lan Sak,Clay Loam,4,168,187,19,177.101942,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,1325,542177.3672,542177.3672,Authaithani,Lan Sak,Clay Loam,4,155,250,95,196.426555,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,1328,558997.2993,558997.2993,Authaithani,Lan Sak,Clay Loam,4,91,106,15,97.822451,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,1327,559504.1436,559504.1436,Authaithani,Lan Sak,Clay Loam,4,85,98,13,91.102881,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,2436,539219.7067,539219.7066,Authaithani,Lan Sak,Silty Clay Loam,5,138,174,36,155.332037,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,1338,532868.208,532868.208,Authaithani,Lan Sak,Sandy Clay Loam,6,135,1518,1383,601.998399,ป่าผลัดใบ,Deciduous forest,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,1337,538651.3233,538651.3233,Authaithani,Lan Sak,Sandy Clay Loam,6,180,223,43,194.489823,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,2437,539280.8571,539280.857,Authaithani,Lan Sak,Sandy Clay Loam,6,173,219,46,194.184389,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,2438,542371.0902,542371.0901,Authaithani,Lan Sak,Sandy Clay Loam,6,176,205,29,189.326165,พืชไร่,Field crop,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
16/2/2022,2439,548022.135,548022.1351,Authaithani,Lan Sak,Sandy Clay Loam,6,174,286,112,224.224272,พื้นที่นา,Paddy field,7030.00,4146.00,681.88,653.90,23.94,7.04,4.32,5.20,970.35,325.54,195.24,215.19,9.00
